stt,tên việc,link
36,Business Assurance,https://vn.joboko.com/viec-lam-business-assurance-xvi6073293
37,"Nhân Viên Kinh Doanh / Telesales - Tư Vấn Phần Mềm Kế Toán MISA Không Yêu Cầu Kinh Nghiệm, Data Có Sẵn",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-telesales-tu-van-phan-mem-ke-toan-misa-khong-yeu-cau-kinh-nghiem-data-co-san-xvi6062202
38,Android Developer - Senior,https://vn.joboko.com/viec-lam-android-developer-senior-xvi6060111
39,Business Analyst,https://vn.joboko.com/viec-lam-business-analyst-xvi6087134
40,Manual Tester - QC,https://vn.joboko.com/viec-lam-manual-tester-qc-xvi6115635
41,Lập trình viên Java,https://vn.joboko.com/viec-lam-lap-trinh-vien-java-xvi6064880
42,TTS KĨ SƯ PHẦN MỀM,https://vn.joboko.com/viec-lam-tts-ki-su-phan-mem-xvi6112138
43,Nhân Viên IT Phát Triển Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-it-phat-trien-phan-mem-xvi6112151
44,Business Analyst,https://vn.joboko.com/viec-lam-business-analyst-xvi6087148
45,Nhân viên Kinh doanh - Không yêu cầu kinh nghiệm,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-khong-yeu-cau-kinh-nghiem-xvi6066186
46,AI Engineer,https://vn.joboko.com/viec-lam-ai-engineer-xvi5987688
47,Backend Developer,https://vn.joboko.com/viec-lam-backend-developer-xvi6059952
48,TTS/ Học việc Back-end Developer,https://vn.joboko.com/viec-lam-tts-hoc-viec-back-end-developer-xvi6085178
49,Nhân viên kiếm thử phần mềm QC/Tester,https://vn.joboko.com/viec-lam-nhan-vien-kiem-thu-phan-mem-qc-tester-xvi6110002
50,[HN] Lập trình viên Java,https://vn.joboko.com/viec-lam-hn-lap-trinh-vien-java-xvi6109927
51,Nhân viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6094259
52,TTS/ Học việc Web Application Developer,https://vn.joboko.com/viec-lam-tts-hoc-viec-web-application-developer-xvi6085203
53,Nhân viên kỹ thuật sản xuất,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-san-xuat-xvi6073372
54,TUYỂN DỤNG NHÂN VIÊN KINH DOANH PHẦM MỀM MARKETING,https://vn.joboko.com/viec-lam-tuyen-dung-nhan-vien-kinh-doanh-pham-mem-marketing-xvi6110422
55,Data Analyst,https://vn.joboko.com/viec-lam-data-analyst-xvi6095231
56,Thực Tập Sinh Data Science,https://vn.joboko.com/viec-lam-thuc-tap-sinh-data-science-xvi6084734
57,Thực tập sinh BA_Tháng 10,https://vn.joboko.com/viec-lam-thuc-tap-sinh-ba-thang-10-xvi6091621
58,Product Owner Mobile App,https://vn.joboko.com/viec-lam-product-owner-mobile-app-xvi6091620
59,"PHP Laravel, MySQL - Ưu tiên hiểu sâu về Technical Web Seo",https://vn.joboko.com/viec-lam-php-laravel-mysql-uu-tien-hieu-sau-ve-technical-web-seo-xvi5846660
60,Nhân viên Phân tích nghiệp vụ_BA,https://vn.joboko.com/viec-lam-nhan-vien-phan-tich-nghiep-vu-ba-xvi6090764
61,Backend NodeJS Developer,https://vn.joboko.com/viec-lam-backend-nodejs-developer-xvi6068562
62,Làm việc tại nhà Kỹ sư Phần mềm JAVA/Android,https://vn.joboko.com/viec-lam-lam-viec-tai-nha-ky-su-phan-mem-java-android-xvi6066281
63,Nhân Viên IT Helpdesk,https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi6059531
64,Senior Fullstack Developer / Tech Lead,https://vn.joboko.com/viec-lam-senior-fullstack-developer-tech-lead-xvi6113077
65,Intern Data Engineer,https://vn.joboko.com/viec-lam-intern-data-engineer-xvi6107036
66,Product Owner Dự Án AI PO,https://vn.joboko.com/viec-lam-product-owner-du-an-ai-po-xvi6103165
67,VỊ TRÍ WEB SYSTEM ENGINEER,https://vn.joboko.com/viec-lam-vi-tri-web-system-engineer-xvi6100560
68,Tester tiếng Nhật,https://vn.joboko.com/viec-lam-tester-tieng-nhat-xvi6103152
69,Technical Support Leader,https://vn.joboko.com/viec-lam-technical-support-leader-xvi6101237
70,Senior Tester - TA171,https://vn.joboko.com/viec-lam-senior-tester-ta171-xvi6116691
71,PRODUCT INSIGHT ANALYST POD/ECOMMERCE,https://vn.joboko.com/viec-lam-analytical-r-d-executive-pod-idea-product-team-xvi6090820
72,Lập trình viên Front end,https://vn.joboko.com/viec-lam-lap-trinh-vien-front-end-xvi5987892
73,Business Analyst_ AI,https://vn.joboko.com/viec-lam-business-analyst-ai-xvi6067146
74,Fullstack Java Angular/ Mạnh Java,https://vn.joboko.com/viec-lam-tuyen-dung-fullstack-java-angular-manh-java-xvi6081103
75,Lập trình viên Frontend,https://vn.joboko.com/viec-lam-tuyen-lap-trinh-vien-frontend-xvi6067688
76,THỰC TẬP KỸ SƯ LẬP TRÌNH EMBEDDED/IOT,https://vn.joboko.com/viec-lam-thuc-tap-ky-su-lap-trinh-embedded-iot-xvi5734080
77,LẬP TRÌNH VIÊN REACT NATIVE,https://vn.joboko.com/viec-lam-lap-trinh-vien-react-native-xvi6069045
78,Business Analyst Junior,https://vn.joboko.com/viec-lam-business-analyst-junior-xvi6090980
79,Chuyên viên Quản lý Quy trình và Dữ liệu,https://vn.joboko.com/viec-lam-chuyen-vien-quan-ly-quy-trinh-va-du-lieu-xvi6078250
80,IT Project Manager E-Commerce,https://vn.joboko.com/viec-lam-it-project-manager-e-commerce-xvi6098322
81,Shopify Backend Developer,https://vn.joboko.com/viec-lam-shopify-backend-developer-xvi6059727
82,Backend - Java Developer,https://vn.joboko.com/viec-lam-backend-java-developer-xvi6094425
83,BUSINESS ANALYST BA,https://vn.joboko.com/viec-lam-tuyen-business-analyst-ba-xvi6067662
84,Tuyển dụng CHUYÊN VIÊN BUSINESS ANALYST (BA) tại Hà Nội - Công nghệ MH Solution,https://vn.joboko.com/viec-lam-tuyen-dung-chuyen-vien-business-analyst-ba-tai-ha-noi-cong-nghe-mh-solution-xvi6116993
85,Thực Tập Sinh IT Comtor Tiếng Nhật N2 Fulltime,https://vn.joboko.com/viec-lam-thuc-tap-sinh-it-comtor-tieng-nhat-n2-fulltime-xvi6019649
86,HÀ NỘI - Tuyển dụng Nhân viên Data Crawler_Web Scraping,https://vn.joboko.com/viec-lam-ha-noi-tuyen-dung-nhan-vien-data-crawler-web-scraping-xvi6077665
87,Backend Developer NodeJS - Offer upto 35M net,https://vn.joboko.com/viec-lam-backend-developer-nodejs-offer-upto-35m-net-xvi6107186
88,Game Designer Intern,https://vn.joboko.com/viec-lam-game-designer-intern-xvi6081371
89,Lập trình viên Backend,https://vn.joboko.com/viec-lam-lap-trinh-vien-backend-xvi6110220
90,Middle Manual Tester QA/QC,https://vn.joboko.com/viec-lam-middle-manual-tester-qa-qc-xvi6100838
91,Kỹ sư cầu nối tiếng Nhật,https://vn.joboko.com/viec-lam-ky-su-cau-noi-tieng-nhat-xvi6074417
92,Nhân viên Data Crawler_Web Scraping,https://vn.joboko.com/viec-lam-nhan-vien-data-crawler-web-scraping-xvi6050424
93,QA Tester,https://vn.joboko.com/viec-lam-qa-tester-xvi6116178
94,Chuyên Viên Tư Vấn Giải Pháp Công Nghệ - Fresales,https://vn.joboko.com/viec-lam-chuyen-vien-tu-van-giai-phap-cong-nghe-fresales-xvi6060122
95,System Engineer,https://vn.joboko.com/viec-lam-system-engineer-xvi6064017
96,Lập Trình Viên Mobile App/Mobile Developer - Thu Nhập 30 Triệu,https://vn.joboko.com/viec-lam-lap-trinh-vien-mobile-app-mobile-developer-thu-nhap-30-trieu-xvi6116603
97,Junior/Middle Full stack Developer .NET/React,https://vn.joboko.com/viec-lam-junior-middle-full-stack-developer-net-react-xvi6087907
98,"Senior Front-End Developer React, NextJS",https://vn.joboko.com/viec-lam-senior-front-end-developer-react-nextjs-xvi5722606
99,Nhân viên Kinh doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5891654
100,Giám Đốc VQEC,https://vn.joboko.com/viec-lam-giam-doc-vqec-xvi6116826
101,Java Fullstack Springboot + Vuejs Max 25 Net,https://vn.joboko.com/viec-lam-java-fullstack-springboot-vuejs-max-25-net-xvi6068917
102,Full-stack Developer Django,https://vn.joboko.com/viec-lam-full-stack-developer-django-xvi5871097
103,[HN] Công Ty Truyền Thông Và Công Nghệ ICOMM Tuyển Dụng Thực Tập Sinh Front End/Javascript Full-time 2025,https://vn.joboko.com/viec-lam-hn-cong-ty-truyen-thong-va-cong-nghe-icomm-tuyen-dung-thuc-tap-sinh-front-end-javascript-full-time-2025-xvi6114404
104,Nhân viên Hỗ trợ Hệ thống CNTT,https://vn.joboko.com/viec-lam-nhan-vien-ho-tro-he-thong-cntt-xvi6057774
105,Trưởng Nhóm Thiết Kế,https://vn.joboko.com/viec-lam-truong-nhom-thiet-ke-xvi6114312
106,Thực tập sinh Manual Tester,https://vn.joboko.com/viec-lam-thuc-tap-sinh-manual-tester-xvi6061944
107,QA/QC Tester,https://vn.joboko.com/viec-lam-qa-qc-tester-xvi6097141
108,Nhân viên Lập trình C#,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-c-xvi6068456
109,Backend Developer Thành thạo NodeJS & PHP,https://vn.joboko.com/viec-lam-backend-developer-thanh-thao-nodejs-php-xvi6080675
110,Fresher QA _English good,https://vn.joboko.com/viec-lam-fresher-qa-english-good-xvi6081677
111,"Intern Java Dev Fulltime Ưu tiên FPT, PTIT, HUST, UET",https://vn.joboko.com/viec-lam-intern-java-dev-fulltime-uu-tien-fpt-ptit-hust-uet-xvi6061977
112,Senior Front-end Developers,https://vn.joboko.com/viec-lam-senior-front-end-developers-xvi6069999
113,Project Manager (PM) Tại Hà Nội,https://vn.joboko.com/viec-lam-project-manager-pm-tai-ha-noi-xvi6114876
114,Software Tester - Fresh Graduated,https://vn.joboko.com/viec-lam-software-tester-fresh-graduated-xvi6069912
115,Thực tập sinh Quản lý dự án Project Manager - Lĩnh vực Phần mềm,https://vn.joboko.com/viec-lam-thuc-tap-sinh-quan-ly-du-an-project-manager-linh-vuc-phan-mem-xvi6008567
116,Frontend Developer thành thạo VueJS,https://vn.joboko.com/viec-lam-frontend-developer-thanh-thao-vuejs-xvi6080730
117,Nhân Viên Vận Hành Hệ Thống E-Learning,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-e-learning-xvi6116976
118,Nhân Viên Content Creative Game,https://vn.joboko.com/viec-lam-nhan-vien-content-creative-game-xvi6077510
119,Kỹ Sư Giải Pháp Thiết Kế - Điều Khiển Tự Động Hoá,https://vn.joboko.com/viec-lam-ky-su-giai-phap-thiet-ke-dieu-khien-tu-dong-hoa-xvi6116093
120,Nhân Viên Lập Trình PLC (Chấp Nhận Sinh Viên Mới Ra Trường),https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-plc-chap-nhan-sinh-vien-moi-ra-truong-xvi6116185
121,Nhân Viên Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-do-hoa-xvi6102423
122,Designer UI/UX,https://vn.joboko.com/viec-lam-designer-ui-ux-xvi6110776
123,AI Engineer,https://vn.joboko.com/viec-lam-ai-engineer-xvi6111589
124,"Technical Support Engineer - Manual Tester - Nghỉ T7, CN - 1 Năm Kinh Nghiệm Trở Lên - Làm Việc Tại Đà Nẵng, Hà Nội - Thu Nhập Cao So Với Thị Trường",https://vn.joboko.com/viec-lam-technical-support-engineer-manual-tester-nghi-t7-cn-1-nam-kinh-nghiem-tro-len-lam-viec-tai-da-nang-ha-noi-thu-nhap-cao-so-voi-thi-truong-xvi6107835
125,Chuyên Viên Kinh Doanh Quốc Tế,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-quoc-te-xvi6117011
126,Chuyên Viên Vận Hành Hệ Thống IT (Làm Việc Tại Trường Cao Đẳng),https://vn.joboko.com/viec-lam-chuyen-vien-van-hanh-he-thong-it-lam-viec-tai-truong-cao-dang-xvi6114945
127,Tuyển dụng CHUYÊN VIÊN SEO WEBSITE tại Hà Nội - Cp Kỹ Thuật Lê Bình,https://vn.joboko.com/viec-lam-tuyen-dung-chuyen-vien-seo-website-tai-ha-noi-cp-ky-thuat-le-binh-xvi6116774
128,Trợ lý Chủ tịch (mảng Công nghệ),https://vn.joboko.com/viec-lam-tro-ly-chu-tich-mang-cong-nghe-xvi6116868
129,Nhân Viên Product Design UI/UX,https://vn.joboko.com/viec-lam-nhan-vien-product-design-ui-ux-xvi6114225
130,Senior UX/UI,https://vn.joboko.com/viec-lam-senior-ux-ui-xvi6115804
131,"[HN] Công Ty Công Nghệ PREP Tuyển Dụng Nhân Viên Product Designer - Transformation & B2B (Senior)/Marketing Adminstrator, Chuyên Viên SEO - Thị Trường Hàn Quốc Full-time 2025",https://vn.joboko.com/viec-lam-hn-cong-ty-cong-nghe-prep-tuyen-dung-nhan-vien-product-designer-transformation-b2b-senior-marketing-adminstrator-chuyen-vien-seo-thi-truong-han-quoc-full-time-2025-xvi6114639
132,Unity Developer,https://vn.joboko.com/viec-lam-unity-developer-xvi6112288
133,Senior UI/UX Designer (Transformation & B2B),https://vn.joboko.com/viec-lam-senior-ui-ux-designer-transformation-b2b-xvi6114015
134,Data Analyst,https://vn.joboko.com/viec-lam-data-analyst-xvi6112282
135,Kỹ Sư Điện - Tối Thiểu 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-dien-toi-thieu-1-nam-kinh-nghiem-xvi6090754
136,Project Manager (PM),https://vn.joboko.com/viec-lam-project-manager-pm-xvi6111151
137,Phát Triển Sản Phẩm Thời Trang (Tiếng Trung),https://vn.joboko.com/viec-lam-phat-trien-san-pham-thoi-trang-tieng-trung-xvi6009533
138,System Engineer,https://vn.joboko.com/viec-lam-system-engineer-xvi6117179
139,Business Analyst Next-Gen,https://vn.joboko.com/viec-lam-business-analyst-next-gen-xvi6116632
140,Nhân Viên Hỗ Trợ Kinh Doanh - Sales Admin (Junior),https://vn.joboko.com/viec-lam-nhan-vien-ho-tro-kinh-doanh-sales-admin-junior-xvi6114231
141,Software Development Engineer Next-Gen,https://vn.joboko.com/viec-lam-software-development-engineer-next-gen-xvi6116725
142,"Java Developer (Spring, Microservice) - Hà Nội - TA150",https://vn.joboko.com/viec-lam-java-developer-spring-microservice-ha-noi-ta150-xvi6112917
143,Quản Lý Dự Án/Chỉ Huy Trưởng,https://vn.joboko.com/viec-lam-quan-ly-du-an-chi-huy-truong-xvi6074863
144,Fullstack Developer - TA171,https://vn.joboko.com/viec-lam-fullstack-developer-ta171-xvi6104378
145,Nhân Viên Kinh Doanh / Sale Màn Hình Led ( Lương Cứng Từ 10tr + Hoa Hồng + Trợ Cấp + Thưởng ) Tại Hà Nôi,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sale-man-hinh-led-luong-cung-tu-10tr-hoa-hong-tro-cap-thuong-tai-ha-noi-xvi6116835
146,"Senior Frontend Developer (ReactJS, NextJS) - Hà Nội - TA150",https://vn.joboko.com/viec-lam-senior-frontend-developer-reactjs-nextjs-ha-noi-ta150-xvi6112920
147,Nhân Viên Vận Hành Máy Chấn Gâp,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-may-chan-gap-xvi6090589
148,Nhân Viên Video Editor,https://vn.joboko.com/viec-lam-nhan-vien-video-editor-xvi6000462
149,"Software Engineer .Net core, C#, ReactJS",https://vn.joboko.com/viec-lam-software-engineer-net-core-c-reactjs-xvi6078317
150,Lập Trình Viên Phần Mềm (.Net/ Reactjs) / Software Developer,https://vn.joboko.com/viec-lam-lap-trinh-vien-phan-mem-net-reactjs-software-developer-xvi6066797
151,"Kỹ Sư Cơ Điện/ Cấp Thoát Nước/ Điện Nhẹ [Hà Nội/ Hưng Yên] - Thu Nhập Upto 20 Triệu, Tối Thiểu 2 Năm Kinh Nghiệm",https://vn.joboko.com/viec-lam-ky-su-co-dien-cap-thoat-nuoc-dien-nhe-ha-noi-hung-yen-thu-nhap-upto-20-trieu-toi-thieu-2-nam-kinh-nghiem-xvi6024100
152,Kỹ Sư Phần Mềm (Tiếng Trung),https://vn.joboko.com/viec-lam-ky-su-phan-mem-tieng-trung-xvi6033416
153,IT ENGINEER,https://vn.joboko.com/viec-lam-it-engineer-xvi6101205
154,Nhân Viên Thiết Kế (Ngành Hàng Tiêu Dùng Mẹ Và Bé),https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-nganh-hang-tieu-dung-me-va-be-xvi6063031
155,Chuyên Viên Thiết Kế - Media,https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-media-xvi6039241
156,"Junior QA Engineer QA QC, Tester",https://vn.joboko.com/viec-lam-junior-qa-engineer-qa-qc-tester-xvi6078357
157,[HN] Công Ty Truyền Hình Cáp Quang Việt Nam VOTV Tuyển Dụng Nhân Viên Kinh Doanh/Kỹ Thuật Full-time 2025,https://vn.joboko.com/viec-lam-hn-cong-ty-truyen-hinh-cap-quang-viet-nam-votv-tuyen-dung-nhan-vien-kinh-doanh-ky-thuat-full-time-2025-xvi6043289
158,Kỹ Sư Điện - Tự Động Hóa (Thu Nhập 12 - 17M/Tháng),https://vn.joboko.com/viec-lam-ky-su-dien-tu-dong-hoa-thu-nhap-12-17m-thang-xvi5980525
159,Project Manager / Product Owner,https://vn.joboko.com/viec-lam-project-manager-product-owner-xvi5995238
160,[Startup-HN] Công Ty Giải Pháp Công Nghệ SMIT Tuyển Dụng Nhân Viên Lập Trình Backend/Thiết Kế UIUX Full-time 2025,https://vn.joboko.com/viec-lam-startup-hn-cong-ty-giai-phap-cong-nghe-smit-tuyen-dung-nhan-vien-lap-trinh-backend-thiet-ke-uiux-full-time-2025-xvi6065965
161,[HN] Tập Đoàn Hương Việt Tuyển Dụng Thực Tập Sinh/Nhân Viên Tập Sự Marketing Sales - Truyền Thông Số Full-time/Part-time 2025,https://vn.joboko.com/viec-lam-hn-tap-doan-huong-viet-tuyen-dung-thuc-tap-sinh-nhan-vien-tap-su-marketing-sales-truyen-thong-so-full-time-part-time-2025-xvi6066235
162,Prompt Engineer,https://vn.joboko.com/viec-lam-prompt-engineer-xvi6113561
163,Game Developer,https://vn.joboko.com/viec-lam-game-developer-xvi6060724
164,Nhân Viên Quay Dựng (Ngành Hàng Mẹ Và Bé),https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-nganh-hang-me-va-be-xvi6100847
165,Trưởng Nhóm Kinh Doanh Phần Mềm - Quản Lý Bán Hàng,https://vn.joboko.com/viec-lam-truong-nhom-kinh-doanh-phan-mem-quan-ly-ban-hang-xvi6057960
166,Tư Vấn Bán Hàng - Máy Giặt Sấy Công Nghiệp,https://vn.joboko.com/viec-lam-tu-van-ban-hang-may-giat-say-cong-nghiep-xvi6055812
167,Chuyên Viên Kinh Doanh Dự Án (Thiết bị IT),https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-du-an-thiet-bi-it-xvi6057205
168,[HN] Công Ty AVEPOINT Tuyển Dụng Thực Tập Sinh/Nhân Viên QA Engineer (Junior) Full-time 2025,https://vn.joboko.com/viec-lam-hn-cong-ty-avepoint-tuyen-dung-thuc-tap-sinh-nhan-vien-qa-engineer-junior-full-time-2025-xvi5977654
169,Leader Thiết Kế,https://vn.joboko.com/viec-lam-leader-thiet-ke-xvi6065629
170,Senior Developer - Team Lead,https://vn.joboko.com/viec-lam-senior-developer-team-lead-xvi5821965
171,[HCM] BUSINESS DEVELOPMENT SUPERVISOR,https://vn.joboko.com/viec-lam-hcm-business-development-supervisor-xvi6008073
172,Garment Development Merchandiser,https://vn.joboko.com/viec-lam-garment-development-merchandiser-xvi6085230
173,Process Quality Assurance (3-8 Years Experience),https://vn.joboko.com/viec-lam-process-quality-assurance-3-8-years-experience-xvi5995393
174,"[HN/ĐN] Công Ty AVEPOINT Tuyển Dụng Thực Tập Sinh Infra Engineer/Salesforce Developer/Software Developer (BI)/Devops Engineer (Junior), Nhân Viên Software Engineer/Product Manager Full-time 2025",https://vn.joboko.com/viec-lam-hn-dn-cong-ty-avepoint-tuyen-dung-thuc-tap-sinh-infra-engineer-salesforce-developer-software-developer-bi-devops-engineer-junior-nhan-vien-software-engineer-product-manager-full-time-2025-xvi6099742
175,Kỹ Sư Đảm Bảo Chất Lượng/ Fresher - Middle QA/ Tester,https://vn.joboko.com/viec-lam-ky-su-dam-bao-chat-luong-fresher-middle-qa-tester-xvi6015817
176,[ĐN] Công Ty AVEPOINT Tuyển Dụng Nhân Viên CRM Admin (Junior) Full-time 2025,https://vn.joboko.com/viec-lam-dn-cong-ty-avepoint-tuyen-dung-nhan-vien-crm-admin-junior-full-time-2025-xvi6079407
177,Chuyên Viên Video Editor,https://vn.joboko.com/viec-lam-chuyen-vien-video-editor-xvi6090117
178,Fresher Product Owner,https://vn.joboko.com/viec-lam-fresher-product-owner-xvi6081420
179,"FullStack Developer (NodeJS, ReactJS, Vue JS) - Sign On Bonus",https://vn.joboko.com/viec-lam-fullstack-developer-nodejs-reactjs-vue-js-sign-on-bonus-xvi6117022
180,Chuyên viên Hỗ trợ người dùng (ITHelpdesk),https://vn.joboko.com/viec-lam-chuyen-vien-ho-tro-nguoi-dung-ithelpdesk-xvi6112900
181,Cộng Tác Viên Kinh Doanh - Linh Hoạt Thời Gian,https://vn.joboko.com/viec-lam-cong-tac-vien-kinh-doanh-linh-hoat-thoi-gian-xvi6091115
182,Nhân Viên Senior Full - Stack Developer,https://vn.joboko.com/viec-lam-nhan-vien-senior-full-stack-developer-xvi5978406
183,Công Ty Công Nghệ Meta Game Tuyển Dụng Thực Tập Sinh/Nhân Viên UA Marketing Part-time/Full-time 2025,https://vn.joboko.com/viec-lam-hn-cong-ty-cong-nghe-meta-game-tuyen-dung-thuc-tap-sinh-nhan-vien-ua-marketing-part-time-full-time-2025-xvi5833188
184,Nhân Viên Kinh Doanh Tiếng Trung,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-tieng-trung-xvi5391348
185,"Nhân viên Hướng dẫn sử dụng Sản phẩm (Ca tối) - Quy mô >700 nhân sự, Đóng BHXH đầy đủ",https://vn.joboko.com/viec-lam-nhan-vien-huong-dan-su-dung-san-pham-ca-toi-quy-mo-700-nhan-su-dong-bhxh-day-du-xvi6066196
186,Nhân Viên Hồ Sơ Đấu Thầu (Senior/ Leader - Giải Pháp Công Nghệ),https://vn.joboko.com/viec-lam-nhan-vien-ho-so-dau-thau-senior-leader-giai-phap-cong-nghe-xvi6109831
187,Senior System Analyst - TA171,https://vn.joboko.com/viec-lam-senior-system-analyst-ta171-xvi6055273
188,Manual Tester,https://vn.joboko.com/viec-lam-manual-tester-xvi6062576
189,Chuyên Gia Triển khai kế hoạch Thu hồi nợ - - TA080,https://vn.joboko.com/viec-lam-chuyen-gia-trien-khai-ke-hoach-thu-hoi-no-ha-noi-ta080-xvi5811072
190,SOC Engineer - TA171,https://vn.joboko.com/viec-lam-soc-engineer-ta171-xvi6088729
