stt,tên việc,link
17,"Technical Support Engineer - Manual Tester - Nghỉ T7, CN - 1 Năm Kinh Nghiệm Trở Lên - Làm Việc Tại Đà Nẵng, Hà Nội - Thu Nhập Cao So Với Thị Trường",https://vn.joboko.com/viec-lam-technical-support-engineer-manual-tester-nghi-t7-cn-1-nam-kinh-nghiem-tro-len-lam-viec-tai-da-nang-ha-noi-thu-nhap-cao-so-voi-thi-truong-xvi6107835
18,Java Spring Boot,https://vn.joboko.com/viec-lam-java-spring-boot-xvi6112374
19,Java Junior - Middle,https://vn.joboko.com/viec-lam-java-junior-middle-xvi6107307
20,Chuyên Viên It (Đà Nẵng),https://vn.joboko.com/viec-lam-chuyen-vien-it-da-nang-xvi6104211
21,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6117030
22,Program Manager - Business Development,https://vn.joboko.com/viec-lam-program-manager-business-development-xvi6116535
23,[PNJ ĐÀ NẴNG] DATA ANALYST,https://vn.joboko.com/viec-lam-pnj-da-nang-data-analyst-xvi6110119
24,"Software Engineer .Net core, C#, ReactJS",https://vn.joboko.com/viec-lam-software-engineer-net-core-c-reactjs-xvi6078317
25,Kỹ Sư Hệ Thống Điện,https://vn.joboko.com/viec-lam-ky-su-he-thong-dien-xvi5673587
26,IT ENGINEER,https://vn.joboko.com/viec-lam-it-engineer-xvi6101205
27,"Junior QA Engineer QA QC, Tester",https://vn.joboko.com/viec-lam-junior-qa-engineer-qa-qc-tester-xvi6078357
28,Business Development Executive (Automotive),https://vn.joboko.com/viec-lam-business-development-executive-automotive-xvi6092418
29,Technical Support Engineer,https://vn.joboko.com/viec-lam-technical-support-engineer-xvi6018247
30,[HN] Công Ty AVEPOINT Tuyển Dụng Thực Tập Sinh/Nhân Viên QA Engineer (Junior) Full-time 2025,https://vn.joboko.com/viec-lam-hn-cong-ty-avepoint-tuyen-dung-thuc-tap-sinh-nhan-vien-qa-engineer-junior-full-time-2025-xvi5977654
31,"[HN/ĐN] Công Ty AVEPOINT Tuyển Dụng Thực Tập Sinh Infra Engineer/Salesforce Developer/Software Developer (BI)/Devops Engineer (Junior), Nhân Viên Software Engineer/Product Manager Full-time 2025",https://vn.joboko.com/viec-lam-hn-dn-cong-ty-avepoint-tuyen-dung-thuc-tap-sinh-infra-engineer-salesforce-developer-software-developer-bi-devops-engineer-junior-nhan-vien-software-engineer-product-manager-full-time-2025-xvi6099742
32,Kỹ Sư Đảm Bảo Chất Lượng/ Fresher - Middle QA/ Tester,https://vn.joboko.com/viec-lam-ky-su-dam-bao-chat-luong-fresher-middle-qa-tester-xvi6015817
33,Business Development Team Leader,https://vn.joboko.com/viec-lam-business-development-team-leader-xvi6087716
34,"Nhân Viên Kỹ Thuật Máy Tính, Camera",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-may-tinh-camera-xvi5969032
35,[HCM/ĐN] Công Ty Vietnam Booking Tuyển Dụng Nhân Viên Kỹ Thuật/Admin System/It Helpdesk/Quản Lí Social Media Full-time 2025,https://vn.joboko.com/viec-lam-hcm-dn-cong-ty-vietnam-booking-tuyen-dung-nhan-vien-ky-thuat-admin-system-it-helpdesk-quan-li-social-media-full-time-2025-xvi6067723
36,Kỹ Thuật Viên IT (8 - 14 triệu).,https://vn.joboko.com/viec-lam-ky-thuat-vien-it-8-14-trieu-xvi6035286
37,CHUYÊN VIÊN THIẾT KẾ ĐỒ HỌA - LƯƠNG CB (12-18TR),https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-do-hoa-luong-cb-12-18tr-xvi6078043
38,Giảng Viên Lập Trình Và Tự Động Hoá Robot,https://vn.joboko.com/viec-lam-giang-vien-lap-trinh-va-tu-dong-hoa-robot-xvi6099525
39,Tổ Trưởng Sửa Chữa,https://vn.joboko.com/viec-lam-to-truong-sua-chua-xvi6073995
40,Kỹ Sư Lò,https://vn.joboko.com/viec-lam-ky-su-lo-xvi6074006
41,Chuyên Viên Kinh Doanh Phân Phối Sản Phẩm CNTT,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-phan-phoi-san-pham-cntt-xvi6002819
42,Video Editor,https://vn.joboko.com/viec-lam-video-editor-xvi6071669
43,Trực Phụ Lò,https://vn.joboko.com/viec-lam-truc-phu-lo-xvi6074655
44,Real-Time Data Analyst - (Làm Việc Xoay Ca),https://vn.joboko.com/viec-lam-real-time-data-analyst-lam-viec-xoay-ca-xvi6101772
45,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107906
46,Nhân Viên Kinh Doanh Dự Án,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-du-an-xvi6085047
47,Real-Time Analyst,https://vn.joboko.com/viec-lam-real-time-analyst-xvi6101703
48,Generative AI Engineer,https://vn.joboko.com/viec-lam-generative-ai-engineer-xvi6081809
49,Giám Sát Hiện Trường Cơ Điện,https://vn.joboko.com/viec-lam-giam-sat-hien-truong-co-dien-xvi6107967
50,Chương Trình Quản Lý Kinh Doanh Trẻ Generali Việt Nam 2025,https://vn.joboko.com/viec-lam-chuong-trinh-quan-ly-kinh-doanh-tre-generali-viet-nam-2025-xvi5516004
51,Tuyển dụng KỸ SƯ CẦU NỐI BRSE (BRIDGE SYSTEM ENGINEER) tại TPHCM,https://vn.joboko.com/viec-lam-tuyen-dung-ky-su-cau-noi-brse-bridge-system-engineer-tai-tphcm-xvi6035675
52,Thực Tập Sinh Triển Khai Phần Mềm Toàn Quốc (Fulltime),https://vn.joboko.com/viec-lam-thuc-tap-sinh-trien-khai-phan-mem-toan-quoc-fulltime-xvi6060887
53,IT Solution Consultant - Tư vấn phần mềm,https://vn.joboko.com/viec-lam-it-solution-consultant-tu-van-phan-mem-xvi6101222
54,Nhân Viên CNC (Nhận Đào Tạo Sinh Viên Mới Ra Trường),https://vn.joboko.com/viec-lam-nhan-vien-cnc-nhan-dao-tao-sinh-vien-moi-ra-truong-xvi6053976
55,Chuyên Viên Kinh Doanh - Phần Mềm Quản Lý Bán Hàng,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-xvi6101876
56,[HCM/ HN] Hitachi Digital Services Tuyển Dụng Embedded Interns Full - Time 2025,https://vn.joboko.com/viec-lam-hcm-hn-hitachi-digital-services-tuyen-dung-embedded-interns-full-time-2025-xvi6111386
57,Nhân Viên Giám Sát Gps,https://vn.joboko.com/viec-lam-nhan-vien-giam-sat-gps-xvi5725329
58,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6091826
59,HRIS Executive,https://vn.joboko.com/viec-lam-hris-executive-xvi3907862
60,Kỹ Sư Lò Hơi,https://vn.joboko.com/viec-lam-ky-su-lo-hoi-xvi6076919
61,Chuyên Viên Video Editor,https://vn.joboko.com/viec-lam-chuyen-vien-video-editor-xvi6018662
62,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5947571
63,"Học Viên Tuabin Điện, Lò Hơi, CI, Hóa (Xử Lý Nước)",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-ci-hoa-xu-ly-nuoc-xvi6076810
64,Sales Engineer C&I - Fresher,https://vn.joboko.com/viec-lam-sales-engineer-c-i-fresher-xvi6027293
65,"Học Viên Tuabin Điện, Lò Hơi, CI, Hóa (Xử Lý Nước)",https://vn.joboko.com/viec-lam-hoc-vien-tuabin-dien-lo-hoi-ci-hoa-xu-ly-nuoc-xvi6076922
66,Senior Software Quality Control Executive,https://vn.joboko.com/viec-lam-senior-software-quality-control-executive-xvi4957470
67,Chuyên viên Cấp cao Phân tích Dữ liệu,https://vn.joboko.com/viec-lam-chuyen-vien-cap-cao-phan-tich-du-lieu-xvi5086600
68,Industrial Automation Software Engineer,https://vn.joboko.com/viec-lam-industrial-automation-software-engineer-xvi6076275
69,Nhân Viên Vận Hành Robot,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-robot-xvi6069654
70,Senior Back End Development Executive,https://vn.joboko.com/viec-lam-senior-back-end-development-executive-xvi5023706
71,Trực Xử Lý Nước,https://vn.joboko.com/viec-lam-truc-xu-ly-nuoc-xvi6081321
72,[ĐN] Công Ty Gear Inc. Tuyển Dụng Chuyên Viên Phân Tích Dữ Liệu Full - time 2025,https://vn.joboko.com/viec-lam-dn-cong-ty-gear-inc-tuyen-dung-chuyen-vien-phan-tich-du-lieu-full-time-2025-xvi6096720
73,Nhân Viên Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6078716
74,"Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng (Thu Nhập 15-30tr/Tháng, Không Yêu Cầu Kinh Nghiệm)",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-thu-nhap-15-30tr-thang-khong-yeu-cau-kinh-nghiem-xvi6019252
75,Nhân Viên Chỉnh Sửa Hình Ảnh/Photo Editor - Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-nhan-vien-chinh-sua-hinh-anh-photo-editor-khong-yeu-cau-kinh-nghiem-xvi5952471
76,"Trực Phụ Lò Hơi, Tuabin Điện",https://vn.joboko.com/viec-lam-truc-phu-lo-hoi-tuabin-dien-xvi6076984
77,Kỹ Thuật Thi Công Điện,https://vn.joboko.com/viec-lam-ky-thuat-thi-cong-dien-xvi6024103
78,Nhân Viên Kỹ Sư Thiết Kế Điện Nhẹ Đi Làm Ngay,https://vn.joboko.com/viec-lam-nhan-vien-ky-su-thiet-ke-dien-nhe-di-lam-ngay-xvi5937258
79,GIÁO VIÊN TIN HỌC,https://vn.joboko.com/viec-lam-giao-vien-tin-hoc-xvi5763672
80,Website & SEO Specialist,https://vn.joboko.com/viec-lam-website-seo-specialist-xvi6060993
81,Nhân Viên Chỉnh Sửa Ảnh Bất Động Sản - Real Estate Photo Editor Tại Huế/ Đà Nẵng,https://vn.joboko.com/viec-lam-nhan-vien-chinh-sua-anh-bat-dong-san-real-estate-photo-editor-tai-hue-da-nang-xvi5855568
82,Frontend Developer,https://vn.joboko.com/viec-lam-frontend-developer-xvi6061206
83,Chuyên Viên Thiết Kế Đồ Họa (Đà Nẵng),https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-do-hoa-da-nang-xvi6109479
84,"QC Manager QA QC, Tester",https://vn.joboko.com/viec-lam-qc-manager-qa-qc-tester-xvi6100340
85,NHÂN VIÊN THIẾT KẾ 3D - SỬ DỤNG PHẦN MỀM SKETCHUP,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-3d-su-dung-phan-mem-sketchup-xvi6057166
86,Chuyên Viên Triển Khai Dự Án,https://vn.joboko.com/viec-lam-chuyen-vien-trien-khai-du-an-xvi5971648
87,Chuyên Viên Kinh Doanh Cao Cấp - Giải Pháp Viễn Thông & CNTT,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-cao-cap-khoi-fdi-giai-phap-vien-thong-cntt-xvi5917508
88,Nhân Viên Kinh Doanh/ Tư Vấn Ô Tô - Đi Làm Ngay,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-tu-van-o-to-di-lam-ngay-xvi6089866
89,Cộng Tác Viên Kinh Doanh Phần Mềm Menu Điện Tử,https://vn.joboko.com/viec-lam-cong-tac-vien-kinh-doanh-phan-mem-menu-dien-tu-xvi6078453
90,"Data Engineer SQL, Python",https://vn.joboko.com/viec-lam-data-engineer-sql-python-xvi6115926
91,Nhân Viên Junior Designer (UI/UX) - Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-nhan-vien-junior-designer-ui-ux-khong-yeu-cau-kinh-nghiem-xvi6115053
92,Business Analyst (Tiếng Nhật N2 Và Tiếng Anh Giao Tiếp),https://vn.joboko.com/viec-lam-business-analyst-tieng-nhat-n2-va-tieng-anh-giao-tiep-xvi5927742
93,BUSINESS DEVELOPMENT REPRESENTATIVE,https://vn.joboko.com/viec-lam-business-development-representative-xvi6104506
94,Nhân Viên Senior Designer POD,https://vn.joboko.com/viec-lam-nhan-vien-senior-designer-pod-xvi6078402
95,Chuyên Viên Edit & Design Hình Ảnh,https://vn.joboko.com/viec-lam-chuyen-vien-edit-design-hinh-anh-xvi6053182
96,Onsite DN/ Sr Full-stack Dev Wordpress/NextJS,https://vn.joboko.com/viec-lam-onsite-dn-sr-full-stack-dev-wordpress-nextjs-xvi6109492
97,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi6110778
98,Sales Engineer /Kỹ Sư Kinh Doanh Không Yêu Cầu Kinh Nghiệm,https://vn.joboko.com/viec-lam-sales-engineer-ky-su-kinh-doanh-khong-yeu-cau-kinh-nghiem-xvi5774726
99,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
100,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6103398
101,Kỹ Sư Cơ Điện (Thu Nhập 13 - 17 Triệu),https://vn.joboko.com/viec-lam-ky-su-co-dien-thu-nhap-13-17-trieu-xvi6062102
102,Web Developer,https://vn.joboko.com/viec-lam-web-developer-xvi6098271
103,"Nhân Viên Design Từ 1 Năm Kinh Nghiệm / Tại Mai Chí Thọ, Hòa Xuân, Đà Nẵng",https://vn.joboko.com/viec-lam-nhan-vien-design-tu-1-nam-kinh-nghiem-tai-mai-chi-tho-hoa-xuan-da-nang-xvi6097817
104,Android Engineer,https://vn.joboko.com/viec-lam-android-engineer-xvi6070591
105,Nhân Viên Kinh Doanh Thị Trường Chống Thấm .,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thi-truong-chong-tham-10-15-trieu-xvi5805092
106,Giảng Viên Khoa Điện - Điện Tử,https://vn.joboko.com/viec-lam-giang-vien-khoa-dien-dien-tu-xvi6062876
107,"NHÂN VIÊN KỸ THUẬT MÁY TÍNH, MÁY IN, CAMERA",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-may-tinh-may-in-camera-xvi6084969
108,Kỹ Sư Điện - Nước,https://vn.joboko.com/viec-lam-ky-su-dien-nuoc-xvi6105486
109,NHÂN VIÊN IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi5879092
110,QC/QA Software Testing,https://vn.joboko.com/viec-lam-qc-qa-software-testing-xvi6114153
111,Kỹ Sư Phần Mềm IT (Tiếng Anh),https://vn.joboko.com/viec-lam-ky-su-phan-mem-it-tieng-anh-xvi5967498
112,Nhân Viên Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-do-hoa-xvi6058899
113,Senior Tech Lead (Full-Stack),https://vn.joboko.com/viec-lam-senior-tech-lead-full-stack-xvi6094019
114,Multimedia Designer,https://vn.joboko.com/viec-lam-multimedia-designer-xvi6052156
115,Tuyển dụng MIDDLE MECHANICAL ENGINEER tại Đà Nẵng - Pyramid Technical Việt Nam,https://vn.joboko.com/viec-lam-tuyen-dung-middle-mechanical-engineer-tai-da-nang-pyramid-technical-viet-nam-xvi6028640
116,"[Online] Công Ty Enfinfy Holding LLC Tuyển Dụng Nhân Viên Full-Time: Content Researcher & UX/UI Designer 2025 (Không Yêu Cầu Kinh Nghiệm, Mức Lương 12-15 Triệu/Tháng)",https://vn.joboko.com/viec-lam-online-cong-ty-enfinfy-holding-llc-tuyen-dung-nhan-vien-full-time-content-researcher-ux-ui-designer-2025-khong-yeu-cau-kinh-nghiem-muc-luong-12-15-trieu-thang-xvi6116786
117,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
118,Pastry Chef - Danang Marriott Resort & Spa,https://vn.joboko.com/viec-lam-pastry-chef-danang-marriott-resort-spa-xvi6076162
119,"Graphic Design, Chuyên Viên Thiết Kế Đồ Họa",https://vn.joboko.com/viec-lam-graphic-design-chuyen-vien-thiet-ke-do-hoa-xvi6090275
120,Game Marketing Artist Quý IV/2015,https://vn.joboko.com/viec-lam-game-marketing-artist-quy-iv-2015-xvi6111045
121,Nhân Viên Thiết Kế 2D In Ấn (Nữ) - Thu Nhập Hấp Dẫn,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-2d-in-an-nu-thu-nhap-hap-dan-xvi6072278
122,QA Specialist (1-year Contract),https://vn.joboko.com/viec-lam-qa-specialist-1-year-contract-xvi6066632
123,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
124,AI Engineer/Data Engineer,https://vn.joboko.com/viec-lam-ai-engineer-data-engineer-xvi6071268
125,ReactJS Frontend Developer JavaScript - Remote,https://vn.joboko.com/viec-lam-reactjs-frontend-developer-javascript-remote-xvi6041932
126,Nhân Viên Marketing & Product Development - Web3 / Crypto,https://vn.joboko.com/viec-lam-nhan-vien-marketing-product-development-web3-crypto-xvi6106515
127,"Chương Trình Đào Tạo IT Fresher - The Rookie2Engineer (.NET, Data, Testing) - Offer Up To 17M",https://vn.joboko.com/viec-lam-chuong-trinh-dao-tao-it-fresher-the-rookie2engineer-net-data-testing-offer-up-to-17m-xvi6030822
128,Senior Python Developer Django,https://vn.joboko.com/viec-lam-senior-python-developer-django-xvi6051074
129,IOS Engineer,https://vn.joboko.com/viec-lam-ios-engineer-xvi6070644
130,Nhân Viên Lounge,https://vn.joboko.com/viec-lam-nhan-vien-lounge-xvi6101191
131,NHÂN VIÊN IT QUẢN TRỊ MẠNG (ITSC),https://vn.joboko.com/viec-lam-nhan-vien-it-quan-tri-mang-itsc-xvi5969624
132,Senior Remote Fullstack Developer AI Project / LLM,https://vn.joboko.com/viec-lam-senior-remote-fullstack-developer-ai-project-llm-xvi6061357
133,Trưởng Phòng QLTC HVAC,https://vn.joboko.com/viec-lam-truong-phong-qltc-hvac-xvi6082771
134,CHUYÊN VIÊN IT,https://vn.joboko.com/viec-lam-chuyen-vien-it-xvi6106641
135,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi5877757
136,Project Manager Scrum Master/Agile/English,https://vn.joboko.com/viec-lam-project-manager-scrum-master-agile-english-xvi6083957
137,NHÂN VIÊN KỸ THUẬT CAMERA,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-camera-xvi6084967
138,Scrum Master,https://vn.joboko.com/viec-lam-scrum-master-xvi5844011
139,Nhân Viên Sale Thị Trường - Phần Mềm POS Đà Nẵng,https://vn.joboko.com/viec-lam-nhan-vien-sale-thi-truong-phan-mem-pos-da-nang-xvi6086690
140,Media Screenwriter,https://vn.joboko.com/viec-lam-media-screenwriter-xvi6100433
141,Full-Stack Developer Python,https://vn.joboko.com/viec-lam-full-stack-developer-python-xvi5930652
142,Co-Founder Kiêm Tech Lead (Ứng Dụng Mobile AI),https://vn.joboko.com/viec-lam-co-founder-kiem-tech-lead-ung-dung-mobile-ai-xvi6099390
143,Nhân Viên Kinh Doanh Xã Phường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xa-phuong-xvi6100623
144,Site Engineer/ Surveyor,https://vn.joboko.com/viec-lam-site-engineer-surveyor-xvi6101640
145,Business Development - SaaS B2B,https://vn.joboko.com/viec-lam-business-development-saas-b2b-xvi6101556
146,Business Analyst (BA) (Tiếng Nhật N2 Và Tiếng Anh Giao Tiếp),https://vn.joboko.com/viec-lam-business-analyst-ba-tieng-nhat-n2-va-tieng-anh-giao-tiep-xvi6022593
147,Executive Sous Chef - Danang Marriott Resort & Spa,https://vn.joboko.com/viec-lam-executive-sous-chef-danang-marriott-resort-spa-xvi6076160
148,[Online] Công Ty Get Biz Tuyển Dụng Nhân Viên Academic Writter Part-time/Full-time 2025,https://vn.joboko.com/viec-lam-online-cong-ty-get-biz-tuyen-dung-nhan-vien-academic-writter-part-time-full-time-2025-xvi6089620
149,Lập trình viên Dynamics CRM (.NET),https://vn.joboko.com/viec-lam-lap-trinh-vien-dynamics-crm-net-xvi6092700
150,Junior/Senior Manual Test Engineer,https://vn.joboko.com/viec-lam-junior-senior-manual-test-engineer-xvi5993852
151,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6107629
152,Nhân Viên Sales Phần Mềm Full-Time,https://vn.joboko.com/viec-lam-nhan-vien-sales-phan-mem-full-time-remote-xvi5815955
153,Senior Back-End Developer (Python/ Java) Min 6 Years Experience - Tại Đà Nẵng,https://vn.joboko.com/viec-lam-senior-back-end-developer-python-java-min-6-years-experience-tai-da-nang-xvi6107749
154,Manual Tester,https://vn.joboko.com/viec-lam-manual-tester-xvi5819135
155,DevOps Engineer Mid/Sr,https://vn.joboko.com/viec-lam-devops-engineer-mid-sr-xvi6074295
156,Giảng Viên Cơ Hữu Khoa Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-giang-vien-co-huu-khoa-cong-nghe-thong-tin-xvi5567800
157,Junior Python Software Engineer,https://vn.joboko.com/viec-lam-junior-python-software-engineer-xvi6087205
158,Nhân Viên Kỹ Thuật Camera Và Mạng,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-camera-va-mang-xvi5858090
159,Business Development Manager,https://vn.joboko.com/viec-lam-business-development-manager-xvi6097172
160,Video Editor/ Nhân Viên Quay Dựng (Mức Lương 8 - 12 Triệu + Thưởng KPIs),https://vn.joboko.com/viec-lam-video-editor-nhan-vien-quay-dung-muc-luong-8-12-trieu-thuong-kpis-xvi6103715
161,"Bridge System Engineer Web/Mobile BrSE, full-remote",https://vn.joboko.com/viec-lam-bridge-system-engineer-web-mobile-brse-full-remote-xvi6057645
162,"Architectural Engineer (for Construction, Labor contract Till June 2026)",https://vn.joboko.com/viec-lam-architectural-engineer-for-construction-labor-contract-till-june-2026-xvi6081288
163,Kỹ Sư Triển Khai Điện Nhẹ,https://vn.joboko.com/viec-lam-ky-su-trien-khai-dien-nhe-xvi6115892
164,Kiểm Thử Chất Lượng Phần Mềm (QA Junior),https://vn.joboko.com/viec-lam-kiem-thu-chat-luong-phan-mem-qa-junior-xvi6104972
165,Nhân Viên Kinh Doanh Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thi-truong-xvi6102521
166,Nhân Viên Kinh Doanh Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-xvi6068191
167,Senior Back-End Developer,https://vn.joboko.com/viec-lam-senior-back-end-developer-xvi6094014
168,NHÂN VIÊN KỸ THUẬT,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-xvi6067294
169,"Senior Front-End Developer (ReactJS, TypeScript) Min 6 Years Experience - Tại Đà Nẵng",https://vn.joboko.com/viec-lam-senior-front-end-developer-reactjs-typescript-min-6-years-experience-tai-da-nang-xvi6107747
170,Nhân viên kinh doanh (Ngành kỹ thuật/ Cơ khí/ phần mềm) - Đà Nẵng,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-nganh-ky-thuat-co-khi-phan-mem-da-nang-xvi6101674
171,[Online-ĐN] Nền Tảng Tuyển Dụng Kỹ Sư Tự Động Hóa - Hạ Tầng Email Tự Động Part-time/Full-time 2025,https://vn.joboko.com/viec-lam-online-dn-nen-tang-tuyen-dung-ky-su-tu-dong-hoa-ha-tang-email-tu-dong-part-time-full-time-2025-xvi6023594
172,Analytics Engineer(Fatory),https://vn.joboko.com/viec-lam-analytics-engineer-fatory-xvi6098251
173,Business Development (Sales),https://vn.joboko.com/viec-lam-business-development-sales-xvi6071067
174,Lập Trình Viên Java,https://vn.joboko.com/viec-lam-lap-trinh-vien-java-xvi6094817
175,"Onsite DN/ Senior Frontend DevStoryblok,",https://vn.joboko.com/viec-lam-onsite-dn-senior-frontend-devstoryblok-xvi6117481
176,Giáo viên Cờ vua,https://vn.joboko.com/viec-lam-giao-vien-co-vua-xvi6073036
177,"Nhân Viên Đào Tạo Kiêm Phát Triển Sản Phẩm Product Development Specialist (Ngành Dược, Y Tế)",https://vn.joboko.com/viec-lam-nhan-vien-dao-tao-kiem-phat-trien-san-pham-product-development-specialist-nganh-duoc-y-te-xvi6067483
178,Senior Fullstack Developer ReactJS/ NextJS/ PHP,https://vn.joboko.com/viec-lam-senior-fullstack-developer-reactjs-nextjs-php-xvi6038446
179,E-Commerce Product Operations Staff,https://vn.joboko.com/viec-lam-e-commerce-product-operations-staff-xvi6031010
180,Inside Sales Executive,https://vn.joboko.com/viec-lam-inside-sales-executive-xvi5813705
181,PHP Engineer,https://vn.joboko.com/viec-lam-php-engineer-xvi6091449
182,"Nhân Viên Video Editor Từ 1 Năm Kinh Nghiệm / Tại Mai Chí Thọ, Hòa Xuân, Đà Nẵng",https://vn.joboko.com/viec-lam-nhan-vien-video-editor-tu-1-nam-kinh-nghiem-tai-mai-chi-tho-hoa-xuan-da-nang-xvi6100916
183,Business Development,https://vn.joboko.com/viec-lam-business-development-xvi6070443
184,Designer/ Editor Freelancer,https://vn.joboko.com/viec-lam-designer-editor-freelancer-xvi6065639
185,Kỹ Sư Dự Án (Giám Sát Thi Công) - Mảng Hvac,https://vn.joboko.com/viec-lam-ky-su-du-an-giam-sat-thi-cong-mang-hvac-xvi6102253
186,Senior Developer,https://vn.joboko.com/viec-lam-senior-developer-xvi6100396
187,Senior Backend Developer (Golang/Nodejs/Java),https://vn.joboko.com/viec-lam-senior-backend-developer-golang-nodejs-java-xvi6069270
